n,regime,epsilon,minimax,legacy_converse,continuous_converse,absolute_improvement,legacy_selected_branch,legacy_selected_order,continuous_selected_branch,continuous_selected_order,legacy_reverse,continuous_reverse,reverse_absolute_improvement,legacy_reverse_order,continuous_reverse_order,continuous_reverse_a,continuous_reverse_objective,continuous_reverse_endpoint,continuous_reverse_adjacent_mesh_best,legacy_forward,continuous_forward,forward_absolute_improvement,legacy_forward_order,continuous_forward_order,continuous_forward_a,continuous_forward_log_bound,continuous_forward_endpoint,continuous_forward_adjacent_mesh_best,minimax_minus_continuous_converse
223,linear,0.004484304932735426,0.43186842499292627,0.11691560085421837,0.1169165565220455,9.556678271238628e-07,reverse,1.1764705882352942,reverse,1.1770366914854586,0.11691560085421837,0.1169165565220455,9.556678271238628e-07,1.1764705882352942,1.1770366914854586,0.15040881288248753,0.12433558286798499,finite,0.11691560085421833,0.017461872898175336,0.017483697796931777,2.1824898756440947e-05,1.0386714364661032,1.035036495804131,0.03385049314315312,-4.046486386680221,finite,0.017461872898175336,0.31495186847088075
224,constant,0.01,0.3220962790655794,0.028602992726412202,0.028611293397825296,8.30067141309454e-06,reverse,1.0869565217391304,reverse,1.0854291202596558,0.028602992726412202,0.028611293397825296,8.30067141309454e-06,1.0869565217391304,1.0854291202596558,0.07870538818713427,0.02902857503659694,finite,0.028602992726412254,0.015013678965371976,0.015041671539398184,2.7992574026207764e-05,1.0577263889117783,1.0523097944691968,0.04970950070419398,-4.1969308270483445,finite,0.015013678965371976,0.2934849856677541
224,linear,0.004464285714285714,0.43003821978763107,0.11478620377250337,0.1147933289450995,7.125172596128548e-06,reverse,1.1764705882352942,reverse,1.1749302794162306,0.11478620377250337,0.1147933289450995,7.125172596128548e-06,1.1764705882352942,1.1749302794162306,0.14888566792503252,0.12193413462159652,finite,0.1147862037725034,0.017170015223695073,0.017189783691266603,1.9768467571529974e-05,1.031727258934357,1.034879790812345,0.03370419552300423,-4.063440043071635,finite,0.017170015223695073,0.3152448908425316
225,constant,0.01,0.3198946903735293,0.027130065044682183,0.027184453692703593,5.43886480214098e-05,reverse,1.0869565217391304,reverse,1.0830582770565365,0.027130065044682183,0.027184453692703593,5.43886480214098e-05,1.0869565217391304,1.0830582770565365,0.07668864992405275,0.027560786907698472,finite,0.027130065044682305,0.014747158604424986,0.014775814748544934,2.865614411994878e-05,1.047205032865026,1.052193227230187,0.049604222760092694,-4.214763573484789,finite,0.014747158604424986,0.2927102366808257
225,linear,0.0044444444444444444,0.4282173800353462,0.11264901929996662,0.1126889478972594,3.992859729277931e-05,reverse,1.1764705882352942,reverse,1.1728366542463071,0.11264901929996662,0.1126889478972594,3.992859729277931e-05,1.1764705882352942,1.1728366542463071,0.14736634775230145,0.1195596793379493,finite,0.11264901929996661,0.016883160544002834,0.016900807392618192,1.7646848615358174e-05,1.031727258934357,1.0347243313897863,0.03355901696362601,-4.080393883483149,finite,0.016883160544002834,0.3155284321380868
226,constant,0.01,0.3176977947989504,0.025654903965135145,0.025795686353756623,0.00014078238862147777,reverse,1.0869565217391304,reverse,1.080703088006845,0.025654903965135145,0.025795686353756623,0.00014078238862147777,1.0869565217391304,1.080703088006845,0.07467646655446011,0.026134229733803534,finite,0.025654903965135232,0.014487706226571438,0.014514684550774154,2.697832420271544e-05,1.047205032865026,1.0520774096177195,0.04949959873831169,-4.232594414378687,finite,0.014487706226571438,0.29190210844519376
226,linear,0.004424778761061947,0.42639622760588164,0.11050403942633158,0.11060346412803641,9.942470170483386e-05,reverse,1.1764705882352942,reverse,1.1707556461404622,0.11050403942633158,0.11060346412803641,9.942470170483386e-05,1.1764705882352942,1.1707556461404622,0.1458507987583737,0.11721209581759703,finite,0.11050403942633158,0.016601002840921458,0.01661668603801324,1.568319709178284e-05,1.031727258934357,1.0345704732969876,0.0334152908760462,-4.09734790546495,finite,0.016601002840921458,0.31579276347784524
227,constant,0.01,0.3155152667691765,0.02423193490242226,0.024444891768139024,0.0002129568657167659,reverse,1.0707512486174096,reverse,1.0783634520895935,0.02423193490242226,0.024444891768139024,0.0002129568657167659,1.0707512486174096,1.0783634520895935,0.0726688686803555,0.024748628221560175,finite,0.024231934902422283,0.014232818493215135,0.014258196247378525,2.5377754163389762e-05,1.047205032865026,1.0519623497069388,0.04939563637559356,-4.2504233623627306,finite,0.014232818493215135,0.2910703750010375
227,linear,0.004405286343612335,0.4245795210114761,0.10842913296537682,0.10853692698061888,0.00010779401524206589,reverse,1.1627906976744187,reverse,1.1686871190187764,0.10842913296537682,0.10853692698061888,0.00010779401524206589,1.1627906976744187,1.1686871190187764,0.14433899054214372,0.1148912637153071,finite,0.10842913296537685,0.01632346807624034,0.016337338152046167,1.3870075805826054e-05,1.031727258934357,1.0344177292346701,0.033272563164723254,-4.114302106612088,finite,0.01632346807624034,0.3160425940308572
228,constant,0.01,0.31334500750025307,0.02302862557202967,0.023131967361257746,0.0001033417892280751,reverse,1.0707512486174096,reverse,1.0760390796002888,0.02302862557202967,0.023131967361257746,0.0001033417892280751,1.0707512486174096,1.0760390796002888,0.07066572305955156,0.02340371012742428,finite,0.02302862557202972,0.01398241509682698,0.014006266674221243,2.385157739426269e-05,1.047205032865026,1.0518479720729585,0.04929226794132405,-4.268250429931409,finite,0.01398241509682698,0.29021304013899535
228,linear,0.0043859649122807015,0.42276448968517955,0.10644335590863119,0.10648938439779929,4.602848916809843e-05,reverse,1.1627906976744187,reverse,1.1666311108426488,0.10644335590863119,0.10648938439779929,4.602848916809843e-05,1.1627906976744187,1.1666311108426488,0.14283101941477674,0.11259706353302965,finite,0.10644335590863124,0.016050483286433156,0.01606268362372868,1.2200337295525249e-05,1.031727258934357,1.0342664188640756,0.033131133563932144,-4.131256484564575,finite,0.016050483286433156,0.31627510528738023
229,constant,0.01,0.31118130481601897,0.021823832330248316,0.021856807641767437,3.297531151912059e-05,reverse,1.0707512486174096,reverse,1.0737298750073965,0.021823832330248316,0.021856807641767437,3.297531151912059e-05,1.0707512486174096,1.0737298750073965,0.06866706117019288,0.02209920621049788,finite,0.021823832330248427,0.013736417142758828,0.01375881417347872,2.2397030719892297e-05,1.047205032865026,1.0517345179655853,0.0491897119300196,-4.286075629443585,finite,0.013736417142758828,0.2893244971742515
229,linear,0.004366812227074236,0.4209481186308806,0.10445074411617161,0.10446088292818347,1.0138812011853404e-05,reverse,1.1627906976744187,reverse,1.16458716551943,0.10445074411617161,0.10446088292818347,1.0138812011853404e-05,1.1627906976744187,1.16458716551943,0.14132661804324503,0.11032937661315291,finite,0.10445074411617167,0.015781976570299283,0.015792643683814323,1.0667113515040044e-05,1.031727258934357,1.0341163118240868,0.03299078781951402,-4.148211037001728,finite,0.015781976570299283,0.31648723570269716
230,constant,0.01,0.30903618567742003,0.020617553347130668,0.02061930424675586,1.750899625192065e-06,reverse,1.0707512486174096,reverse,1.0714357193324584,0.020617553347130668,0.02061930424675586,1.750899625192065e-06,1.0707512486174096,1.0714357193324584,0.06667289324362392,0.020834850186662958,finite,0.02061755334713071,0.013494747124386081,0.013515758565971654,2.1011441585573262e-05,1.047205032865026,1.0516216940283298,0.049087703611921864,-4.3038989731209725,finite,0.013494747124386081,0.2884168814306642
230,linear,0.004347826086956522,0.41913541195846754,0.10245129266726216,0.10245146773210478,1.7506484262241884e-07,reverse,1.1627906976744187,reverse,1.1625553931879264,0.10245129266726216,0.10245146773210478,1.7506484262241884e-07,1.1627906976744187,1.1625553931879264,0.13982593357738574,0.10808808513139946,finite,0.10245129266726218,0.015517877076618248,0.015527140882443531,9.26380582528391e-06,1.031727258934357,1.0339677492729706,0.03285184600472795,-4.165165761639613,finite,0.015517877076618248,0.31668394422636276
231,constant,0.01,0.3068934235954608,0.01940978679047234,0.019419345986103332,9.559195630993306e-06,reverse,1.0707512486174096,reverse,1.0691563971983333,0.01940978679047234,0.019419345986103332,9.559195630993306e-06,1.0707512486174096,1.0691563971983333,0.06468314399984315,0.01961037868295405,finite,0.0194097867904724,0.01325732889868775,0.013277021123905159,1.9692225217408932e-05,1.047205032865026,1.0515096079913824,0.04898634078082962,-4.321720473054713,finite,0.01325732889868775,0.28747407760935745
231,linear,0.004329004329004329,0.4173261590005159,0.10044499644125882,0.1004611825877615,1.618614650268635e-05,reverse,1.1627906976744187,reverse,1.1605356453611055,0.10044499644125882,0.1004611825877615,1.618614650268635e-05,1.1627906976744187,1.1605356453611055,0.13832892251332285,0.10587307208994738,finite,0.10044499644125886,0.015258114991823673,0.015266099066982581,7.984075158907686e-06,1.031727258934357,1.033820367869343,0.03271396939010322,-4.1821206562398725,finite,0.015258114991823673,0.3168649764127544
232,constant,0.01,0.3047691005889785,0.018200530825809635,0.01825681888731177,5.6288061502134806e-05,reverse,1.0707512486174096,reverse,1.066891716185633,0.018200530825809635,0.01825681888731177,5.6288061502134806e-05,1.0707512486174096,1.066891716185633,0.06269775570550426,0.018425531193478367,finite,0.01820053082580967,0.013024087662255995,0.013042524544209186,1.843688195319118e-05,1.047205032865026,1.0513982502622246,0.04888561517902991,-4.339540141205653,finite,0.013024087662255995,0.2865122817016667
232,linear,0.004310344827586207,0.415525398908679,0.0984318501203737,0.0984900698974791,5.8219777105406045e-05,reverse,1.1627906976744187,reverse,1.1585277712903328,0.0984318501203737,0.0984900698974791,5.8219777105406045e-05,1.1627906976744187,1.1585277712903328,0.13683553836069853,0.10368422131066657,finite,0.09843185012037371,0.015002621527703394,0.015009443360519108,6.821832815714565e-06,1.031727258934357,1.0336742515914445,0.032577237499724604,-4.199075718600092,finite,0.015002621527703394,0.3170353290111999
233,constant,0.01,0.3026534528828322,0.016989783616416565,0.017131606239731305,0.00014182262331473988,reverse,1.0707512486174096,reverse,1.064641539659393,0.016989783616416565,0.017131606239731305,0.00014182262331473988,1.0707512486174096,1.064641539659393,0.060716717553659816,0.017280050035770753,finite,0.0169897836164166,0.012794949927727837,0.012812192922393412,1.724299466557451e-05,1.047205032865026,1.0512876600955192,0.04878556273632967,-4.357357989403433,finite,0.012794949927727837,0.2855218466431009
233,linear,0.004291845493562232,0.4137362484719979,0.09641184819237336,0.0965381706939745,0.00012632250160113379,reverse,1.1627906976744187,reverse,1.1565316684554647,0.09641184819237336,0.0965381706939745,0.00012632250160113379,1.1627906976744187,1.1565316684554647,0.13534576935926979,0.10152141742833427,finite,0.0964118481923733,0.014751328909131448,0.014757100140522861,5.771231391412876e-06,1.031727258934357,1.0335293525659148,0.032441606503649356,-4.216030946556318,finite,0.014751328909131448,0.31719807777802345
234,constant,0.01,0.30054582408699965,0.015958936177350114,0.016043588638817042,8.46524614669282e-05,reverse,1.0577263889117783,reverse,1.0624057314615187,0.015958936177350114,0.016043588638817042,8.46524614669282e-05,1.0577263889117783,1.0624057314615187,0.05874001769142298,0.016173680308214092,finite,0.01595893617735016,0.012569843500631424,0.012585951726810728,1.6108226179303506e-05,1.047205032865026,1.0511776534386736,0.048686017317109254,-4.375174029351879,finite,0.012569843500631424,0.2845022354481826
234,linear,0.004273504273504274,0.4119452171939616,0.0945194138163108,0.09460552464658321,8.611083027242061e-05,reverse,1.1494252873563218,reverse,1.1545471293793899,0.0945194138163108,0.09460552464658321,8.611083027242061e-05,1.1494252873563218,1.1545471293793899,0.133859524177644,0.09938454588378962,finite,0.0945194138163108,0.014504170361837779,0.014508997017920787,4.826656083008543e-06,1.031727258934357,1.0333857241393476,0.032307127299588706,-4.232986337981673,finite,0.014504170361837779,0.31733969254737837
235,constant,0.01,0.298456742622232,0.014969167376707726,0.014992644029924512,2.3476653216785923e-05,reverse,1.0577263889117783,reverse,1.0601842313666794,0.014969167376707726,0.014992644029924512,2.3476653216785923e-05,1.0577263889117783,1.0601842313666794,0.05676771035265839,0.015106169848009115,finite,0.014969167376707808,0.012348697456639779,0.012363727773458445,1.5030316818665998e-05,1.047205032865026,1.0510685333158554,0.04858725353973544,-4.392988272630295,finite,0.012348697456639779,0.2834640985923075
235,linear,0.00425531914893617,0.41016085302229777,0.09265941620794715,0.09269217006764942,3.275385970226419e-05,reverse,1.1494252873563218,reverse,1.1525742397727474,0.09265941620794715,0.09269217006764942,3.275385970226419e-05,1.1494252873563218,1.1525742397727474,0.13237693027290845,0.09727349291725049,finite,0.09265941620794715,0.014261080100220737,0.014265062816536458,3.982716315721613e-06,1.031727258934357,1.0332432928857662,0.032173732086777235,-4.24994189078368,finite,0.014261080100220737,0.31746868295464836
236,constant,0.01,0.2963685417875014,0.013978403046189025,0.013978647752457555,2.4470626852970967e-07,reverse,1.0577263889117783,reverse,1.0579766370523618,0.013978403046189025,0.013978647752457555,2.4470626852970967e-07,1.0577263889117783,1.0579766370523618,0.054799543791336475,0.014077269190505894,finite,0.013978403046189018,0.012131442119224607,0.012145449201226627,1.4007082002019666e-05,1.047205032865026,1.0509599974073855,0.048488998185562626,-4.410800730696825,finite,0.012131442119224607,0.28238989403504383
236,linear,0.00423728813559322,0.4083828359423087,0.09079345758109736,0.09079814391891497,4.686337817610964e-06,reverse,1.1494252873563218,reverse,1.150612637869049,0.09079345758109736,0.09079814391891497,4.686337817610964e-06,1.1494252873563218,1.150612637869049,0.1308977782027372,0.09518814556161243,finite,0.09079345758109739,0.014021993315207624,0.014025227552758158,3.2342375505343274e-06,1.031727258934357,1.0331022635155918,0.032041613579420966,-4.266897602909407,finite,0.014021993315207624,0.3175846920233937
237,constant,0.01,0.2943012633580241,0.01298664218446921,0.013001472583157364,1.483039868815407e-05,reverse,1.0577263889117783,reverse,1.0557830076693453,0.01298664218446921,0.013001472583157364,1.483039868815407e-05,1.0577263889117783,1.0557830076693453,0.052835674815876275,0.013086731528651311,finite,0.012986642184469257,0.011918009037703325,0.011931045447716929,1.3036410013603922e-05,1.047205032865026,1.0508522184702376,0.04839140801764197,-4.428611414883012,finite,0.011918009037703325,0.2812997907748667
237,linear,0.004219409282700422,0.4066035273383342,0.08892153501987565,0.0889234818179372,1.94679806155007e-06,reverse,1.1494252873563218,reverse,1.1486623675407517,0.08892153501987565,0.0889234818179372,1.94679806155007e-06,1.1494252873563218,1.1486623675407517,0.1294221624575661,0.09312839163576445,finite,0.08892153501987567,0.013786846162167847,0.01378942241575876,2.5762535909128192e-06,1.031727258934357,1.0329622281610036,0.031910390585807406,-4.283853472335551,finite,0.013786846162167847,0.317680045520397
238,constant,0.01,0.2922406460247888,0.011993883789216842,0.012060988779647262,6.710499043042009e-05,reverse,1.0577263889117783,reverse,1.0536032228484424,0.011993883789216842,0.012060988779647262,6.710499043042009e-05,1.0577263889117783,1.0536032228484424,0.0508760999264266,0.012134312673671268,finite,0.011993883789216838,0.011708330965672246,0.011720447225279311,1.2116259607064528e-05,1.047205032865026,1.050744971184214,0.04829427936925866,-4.446420336407788,finite,0.011708330965672246,0.2801796572451415
238,linear,0.004201680672268907,0.4048247628682218,0.08704364544274945,0.08706821804465446,2.4572601905012426e-05,reverse,1.1494252873563218,reverse,1.1467233184470218,0.08704364544274945,0.08706821804465446,2.4572601905012426e-05,1.1494252873563218,1.1467233184470218,0.12795006091419284,0.09109411973805405,finite,0.08704364544274946,0.013555575748883077,0.01355757974779783,2.0039989147534187e-06,1.031727258934357,1.0328233684767456,0.031780234141250086,-4.300809497075849,finite,0.013555575748883077,0.3177565448235673
239,constant,0.01,0.2901881143071287,0.011502341839819309,0.011513586497802947,1.1244657983638592e-05,forward,1.047205032865026,forward,1.0506385921363692,0.011085306944522588,0.011157064123482042,7.175717895945358e-05,1.047205032865026,1.0514370055472115,0.04892067263738876,0.011219771016211008,finite,0.011085306944522621,0.011502341839819309,0.011513586497802947,1.1244657983638592e-05,1.047205032865026,1.0506385921363692,0.04819791745266154,-4.464227506366028,finite,0.011502341839819309,0.2786745278093258
239,linear,0.0041841004184100415,0.4030492762949641,0.08515978560484727,0.08523238554792746,7.259994308018991e-05,reverse,1.1494252873563218,reverse,1.1447953213558952,0.08515978560484727,0.08523238554792746,7.259994308018991e-05,1.1494252873563218,1.1447953213558952,0.1264814055882057,0.08908521923971344,finite,0.08515978560484729,0.01332812012357869,0.013329633024977652,1.5129013989628043e-06,1.031727258934357,1.032685709857332,0.03165116893294437,-4.317765675179656,finite,0.01332812012357869,0.3178168907470367
240,constant,0.01,0.2881546558903453,0.011299976759109445,0.0113103964576506,1.0419698541154834e-05,forward,1.047205032865026,forward,1.0505327499414845,0.010272156088009465,0.010289563963365122,1.740787535565655e-05,1.047205032865026,1.049284263023292,0.04696941025427158,0.010342867488592252,finite,0.01027215608800949,0.011299976759109445,0.0113103964576506,1.0419698541154834e-05,1.047205032865026,1.0505327499414845,0.048102022468408834,-4.482032935741632,finite,0.011299976759109445,0.2768442594326947
240,linear,0.004166666666666667,0.4012832245015672,0.08326995210021382,0.08341601595209436,0.00014606385188054016,reverse,1.1494252873563218,reverse,1.142878260947613,0.08326995210021382,0.08341601595209436,0.00014606385188054016,1.1494252873563218,1.142878260947613,0.1250161682392541,0.08710158027829065,finite,0.08326995210021383,0.013104418263020322,0.013105516838412315,1.0985753919924568e-06,1.031727258934357,1.0325492259316604,0.031523171113020436,-4.3347220047232895,finite,0.013104418263020322,0.31786720854947287
241,constant,0.01,0.28612166225391344,0.01110117196433622,0.01111081150325591,9.639538919690646e-06,forward,1.047205032865026,forward,1.0504276716741612,0.009458336605253748,0.009458351257647386,1.4652393638681094e-08,1.047205032865026,1.0471448655983584,0.04502229552681698,0.009503365527277187,finite,0.00945833660525382,0.01110117196433622,0.01111081150325591,9.639538919690646e-06,1.047205032865026,1.0504276716741612,0.04800680050039995,-4.499836635400787,finite,0.01110117196433622,0.2750108507506575
241,linear,0.004149377593360996,0.3995247319797724,0.08154550232372648,0.08161913956362483,7.363723989835258e-05,reverse,1.1363636363636365,reverse,1.1409720351469779,0.08154550232372648,0.08161913956362483,7.363723989835258e-05,1.1363636363636365,1.1409720351469779,0.12355432982090409,0.08514309375118066,finite,0.08154550232372654,0.012884410060679034,0.012885166875476299,7.568147972654427e-07,1.031727258934357,1.0324138949810027,0.03139622116534882,-4.351678483818771,finite,0.012884410060679034,0.3179055924161476
242,constant,0.01,0.28411008844268565,0.010905864818033207,0.01091476721698587,8.902398952664176e-06,forward,1.047205032865026,forward,1.050323136375859,0.008643847946466998,0.008663286616989178,1.943867052217954e-05,1.047205032865026,1.045018668347503,0.043079295816496145,0.008701031036418862,finite,0.008643847946466993,0.010905864818033207,0.01091476721698587,8.902398952664176e-06,1.047205032865026,1.050323136375859,0.04791205166583215,-4.517638616098547,finite,0.010905864818033207,0.2731953212256998
242,linear,0.004132231404958678,0.3977625122451116,0.07981611087451457,0.07984178537796681,2.5674503452241537e-05,reverse,1.1363636363636365,reverse,1.1390766729047619,0.07981611087451457,0.07984178537796681,2.5674503452241537e-05,1.1363636363636365,1.1390766729047619,0.1220959714240326,0.08320965130935828,finite,0.07981611087451454,0.012668036314968902,0.012668519901542679,4.835865737764372e-07,1.031727258934357,1.0322796315934109,0.031270239773678765,-4.368635110609308,finite,0.012668036314968902,0.3179207268671448
243,constant,0.01,0.28210444581742367,0.010713993784738753,0.010722200343471652,8.206558732898675e-06,forward,1.047205032865026,forward,1.0502192691089292,0.007830376186299448,0.007904228346731186,7.385216043173833e-05,1.0386714364661032,1.0429055233166347,0.041140374039047224,0.007935632352025504,finite,0.007830376186299472,0.010713993784738753,0.010722200343471652,8.206558732898675e-06,1.047205032865026,1.0502192691089292,0.047817889640834936,-4.535438888480733,finite,0.010713993784738753,0.271382245473952
243,linear,0.00411522633744856,0.3960164942450503,0.07808157402884841,0.07808398108596129,2.407057112879807e-06,reverse,1.1363636363636365,reverse,1.1371918841641337,0.07808157402884841,0.07808398108596129,2.407057112879807e-06,1.1363636363636365,1.1371918841641337,0.12064092795119925,0.08130114535063517,finite,0.07808157402884838,0.012455238717559648,0.01245551374196843,2.7502440878325596e-07,1.031727258934357,1.0321464470584294,0.031145238304162434,-4.385591883268929,finite,0.012455238717559648,0.317932513159089
244,constant,0.01,0.28010532610778416,0.010525498411608051,0.010533048768411685,7.550356803633779e-06,forward,1.047205032865026,forward,1.0501160754429906,0.007162185034037205,0.007181032488922107,1.8847454884902103e-05,1.0386714364661032,1.0408053455879134,0.03920554958801053,0.007206940206674721,finite,0.007162185034037267,0.010525498411608051,0.010533048768411685,7.550356803633779e-06,1.047205032865026,1.0501160754429906,0.047724319829928565,-4.553237463079428,finite,0.010525498411608051,0.2695722773393725
244,linear,0.004098360655737705,0.3942712956310584,0.07634189051794393,0.07634575308105326,3.862563109330308e-06,reverse,1.1363636363636365,reverse,1.135317607346596,0.07634189051794393,0.07634575308105326,3.862563109330308e-06,1.1363636363636365,1.135317607346596,0.11918920879140882,0.07941746901377805,finite,0.07634189051794392,0.012245959841767873,0.012246087264424345,1.2742265647139317e-07,1.031727258934357,1.0320145095139062,0.031021375396151574,-4.402548799998445,finite,0.012245959841767873,0.31792554255000516
245,constant,0.01,0.2781276492026549,0.010340319309366202,0.010347251497618372,6.932188252170221e-06,forward,1.047205032865026,forward,1.0500134750527814,0.006493543878665409,0.0064935528640770864,8.985411677729649e-09,1.0386714364661032,1.038717930760463,0.037274730332340515,0.006514727694841002,finite,0.006493543878665434,0.010340319309366202,0.010347251497618372,6.932188252170221e-06,1.047205032865026,1.0500134750527814,0.04763126973229316,-4.571034350322605,finite,0.010340319309366202,0.26778039770503653
245,linear,0.004081632653061225,0.39252712044591814,0.07459705893590507,0.07462712646582137,3.0067529916300018e-05,reverse,1.1363636363636365,reverse,1.1334538602876274,0.07459705893590507,0.07462712646582137,3.0067529916300018e-05,1.1363636363636365,1.1334538602876274,0.11774088470946835,0.07755851617188247,finite,0.07459705893590508,0.01204014313102922,0.012040180361392427,3.72303632072829e-08,1.031727258934357,1.0318835394339203,0.030898389416514214,-4.419505859031569,finite,0.01204014313102922,0.3178999939800968
246,constant,0.01,0.2761504381321772,0.010158398133596449,0.010164748636593843,6.350502997394189e-06,forward,1.047205032865026,forward,1.0499115277158546,0.005824452417122816,0.005841641113090919,1.718869596810304e-05,1.0386714364661032,1.0366431862735495,0.03534792564958804,0.0058587702392517114,finite,0.00582445241712286,0.010158398133596449,0.010164748636593843,6.350502997394189e-06,1.047205032865026,1.0499115277158546,0.04753879388717653,-4.588829560530859,finite,0.010158398133596449,0.2659856894955834
246,linear,0.0040650406504065045,0.39078922964739604,0.07284707774165056,0.0729281250589501,8.10473172995485e-05,reverse,1.1363636363636365,reverse,1.131600367895273,0.07284707774165056,0.0729281250589501,8.10473172995485e-05,1.1363636363636365,1.131600367895273,0.11629579808289037,0.07572418142622549,finite,0.07284707774165058,0.011837732887454282,0.011837733933089003,1.045634721169586e-09,1.031727258934357,1.031753546148519,0.030776289809764486,-4.436463058630233,finite,0.011837732887454282,0.31786110458844596
247,constant,0.01,0.2741926108166954,0.009979677566357554,0.009985481370428697,5.803804071143406e-06,forward,1.047205032865026,forward,1.0498102113418684,0.005190734095595784,0.005225146738368575,3.441264277279088e-05,1.031727258934357,1.03458103335447,0.033425156889205956,0.005238845557316364,finite,0.0051907340955957655,0.009979677566357554,0.009985481370428697,5.803804071143406e-06,1.047205032865026,1.0498102113418684,0.04744687259061886,-4.606623103919487,finite,0.009979677566357554,0.2642071294462667
247,linear,0.004048582995951417,0.3890516187592934,0.07111082079032804,0.07124877140216175,0.0001379506118337065,reverse,1.1235955056179776,reverse,1.1297571266976711,0.07111082079032804,0.07124877140216175,0.0001379506118337065,1.1235955056179776,1.1297571266976711,0.11485400147636755,0.07391436010007324,finite,0.07111082079032807,0.011638674260470506,0.01163868987063779,1.561016728379716e-08,1.031727258934357,1.0316248147565363,0.030655345145027265,-4.453420397082448,finite,0.011638674260470506,0.31780284735713166
248,constant,0.01,0.2722421301151725,0.009804101298124677,0.009809391944082637,5.290645957960541e-06,forward,1.047205032865026,forward,1.0497095123213436,0.004641173458674319,0.00464391714504074,2.74368636642066e-06,1.031727258934357,1.0325312503935944,0.03150631071088025,0.004654733628492565,finite,0.004641173458674351,0.009804101298124677,0.009809391944082637,5.290645957960541e-06,1.047205032865026,1.0497095123213436,0.04735549381791838,-4.624414990599849,finite,0.009804101298124677,0.26243273817108986
248,linear,0.004032258064516129,0.38731935361526504,0.0695206133294961,0.06958908676724353,6.84734377474211e-05,reverse,1.1235955056179776,reverse,1.127924122837846,0.0695206133294961,0.06958908676724353,6.84734377474211e-05,1.1235955056179776,1.127924122837846,0.11341553943893871,0.07212894823259106,finite,0.0695206133294961,0.011442913235552462,0.011442991039437113,7.780388465092325e-08,1.031727258934357,1.031496991626592,0.0305352239340258,-4.4703778727075045,finite,0.011442913235552462,0.3177302668480215
249,constant,0.01,0.2702947222697808,0.009631614010047883,0.00963642364299083,4.80963294294777e-06,forward,1.047205032865026,forward,1.0496093990534303,0.0040913092289899256,0.0040977976820239445,6.4884530340189595e-06,1.031727258934357,1.0304937282785227,0.02959137687277677,0.004106216662335173,finite,0.004091309228989951,0.009631614010047883,0.00963642364299083,4.80963294294777e-06,1.047205032865026,1.0496093990534303,0.0472646292022247,-4.642205230585007,finite,0.009631614010047883,0.26065829862678996
249,linear,0.004016064257028112,0.38559154561866865,0.06792601649264607,0.06794909116294952,2.3074670303449563e-05,reverse,1.1235955056179776,reverse,1.1261010957059059,0.06792601649264607,0.06794909116294952,2.3074670303449563e-05,1.1235955056179776,1.1261010957059059,0.1119802619736005,0.07036784257261999,finite,0.06792601649264604,0.011250396623042315,0.011250581262960243,1.8463991792797008e-07,1.031727258934357,1.0313701861673523,0.030416029654615356,-4.4873354838477555,finite,0.011250396623042315,0.31764245445571915
250,constant,0.01,0.26837314170419896,0.009462161356522841,0.009466520774157057,4.359417634216059e-06,forward,1.047205032865026,forward,1.0495098144658659,0.003561678407037694,0.0035866316824622736,2.4953275424579712e-05,1.0260613253795796,1.0284684128172694,0.027680395880400704,0.003593079066753479,finite,0.0035616784070377455,0.009462161356522841,0.009466520774157057,4.359417634216059e-06,1.047205032865026,1.0495098144658659,0.04717422722822589,-4.6599938337824325,finite,0.009462161356522841,0.2589066209300419
250,linear,0.004,0.38386517332969994,0.06632703043466459,0.06632880334219914,1.772907534544621e-06,reverse,1.1235955056179776,reverse,1.124288038456914,0.06632703043466459,0.06632880334219914,1.772907534544621e-06,1.1235955056179776,1.124288038456914,0.11054821736563121,0.06863094057277493,finite,0.06632703043466454,0.011061072047062607,0.011061405306655885,3.332595932773602e-07,1.031727258934357,1.0312444361690707,0.030297798536629495,-4.504293228875032,finite,0.011061072047062607,0.3175363699875008
251,constant,0.01,0.26645208612340626,0.009295689948068111,0.009299628647427532,3.938699359421274e-06,forward,1.047205032865026,forward,1.0494109543860703,0.0031095896699081527,0.0031102605043277633,6.70834419610588e-07,1.0260613253795796,1.026455138802003,0.025773302506799548,0.0031151074172472357,finite,0.003109589669908216,0.009295689948068111,0.009299628647427532,3.938699359421274e-06,1.047205032865026,1.0494109543860703,0.04708446598499334,-4.677780810004302,finite,0.009295689948068111,0.2571524574759787
251,linear,0.00398406374501992,0.38215446071509196,0.06472365519547285,0.0647282408089467,4.585613473842565e-06,reverse,1.1235955056179776,reverse,1.1224848608508013,0.06472365519547285,0.0647282408089467,4.585613473842565e-06,1.1235955056179776,1.1224848608508013,0.10911938781781202,0.06691814038319298,finite,0.06472365519547285,0.010874887934522796,0.010875408862236932,5.209277141367957e-07,1.031727258934357,1.0311196866215309,0.03018047955567087,-4.521251106186587,finite,0.010874887934522796,0.3174262199061453
