n,regime,epsilon,minimax,achievability,converse,converse_reverse,converse_forward,achievability_lambda,converse_reverse_lambda,converse_forward_lambda,lp_objective,worst_type_i,worst_type_i_s,worst_type_ii,worst_type_ii_t,lp_iterations,active_null_constraints,active_alternative_constraints,achievability_type_i,achievability_worst_s,achievability_worst_t,achievability_eta,achievability_threshold,projection_s,projection_t,projection_D,achievability_minus_minimax,minimax_minus_converse,type_count
33,constant,0.01,0.8938753194457124,0.8940872123791198,0.8523956198079572,0.8523956198079572,0.4879204207878935,0.001,2.857142857142857,1.1363636363636365,0.8938753194457124,0.01000000000000058,1.0,0.8938753212179456,0.4836234128367418,8.0,17.0,24.0,0.01,1.0,0.5727308228611947,0.26550694604110925,1.908923861805613,1.0,0.44678324054271057,1.697483024924677e-05,0.00021189293340739823,0.04147969963775522,595
33,linear,0.030303030303030304,0.7878255608181113,0.799520438571088,0.7063167857583679,0.7063167857583679,0.428097357252356,0.5,2.4390243902439024,1.2345679012345678,0.7878255608181113,0.030303030303029922,1.0,0.7878255614807333,0.4957825521796076,10.0,17.0,26.0,0.0303030303030303,1.0,0.0,0.3964059999775907,1.4559270419792643,1.0,0.4434499058409389,0.008604631968951004,0.011694877752976729,0.08150877505974341,595
34,constant,0.01,0.8904887215010554,0.9011169520618584,0.8476599697907836,0.8476599697907836,0.4786380810009189,0.5,2.7777777777777777,1.1363636363636365,0.8904887215010554,0.010000000000000078,1.0,0.8904887231305632,0.39999208476351245,13.0,17.0,29.0,0.01,1.0,0.0,0.3926754390230846,1.9377826526812856,1.0,0.4434499058409389,0.008604631968951004,0.010628230560802976,0.042828751710271784,630
34,linear,0.029411764705882353,0.7864224265415687,0.7865349080447852,0.7040256320641862,0.7040256320641862,0.4213165319573879,0.5,2.4390243902439024,1.2345679012345678,0.7864224265415687,0.029411764705882363,1.0,0.7864224265415687,0.43531964140399476,2.0,17.0,18.0,0.029411764705882353,1.0,0.3942667558440007,0.3277978063909812,1.4335547400150341,1.0,0.4434499058409389,0.008604631968951004,0.00011248150321652162,0.08239679447738246,630
35,constant,0.01,0.8879488031742924,0.8914851838904563,0.8428125926417341,0.8428125926417341,0.46953233114182985,0.5,2.7027027027027026,1.1363636363636365,0.8879488031742924,0.010000000000000819,1.0,0.8879488044477861,0.48504801926313984,14.0,17.0,30.0,0.009999999999999998,1.0,0.0,0.3121945514480154,1.9640910127742055,1.0,0.4434499058409389,0.008604631968951004,0.0035363807161639116,0.04513621053255823,666
35,linear,0.02857142857142857,0.7857919177765134,0.7999992517881489,0.7016672860517756,0.7016672860517756,0.4145470051838244,0.5,2.380952380952381,1.2195121951219512,0.7857919177765134,0.028571428571429597,1.0,0.7857919184388265,0.5181766418468956,15.0,17.0,31.0,0.02857142857142857,1.0,0.0,0.38744042401113116,1.5104794612867438,1.0,0.4434499058409389,0.008604631968951004,0.014207334011635542,0.08412463172473772,666
36,constant,0.01,0.8844573277645892,0.8884124709855392,0.8380211698954494,0.8380211698954494,0.46059981171255315,0.5,2.7027027027027026,1.1363636363636365,0.8844573277645892,0.009999999999999783,1.0,0.884457328666323,0.42612831126281153,14.0,17.0,30.0,0.010000000000000002,1.0,0.1319481076905504,0.08169377612104292,1.941718710809975,1.0,0.4434499058409389,0.008604631968951004,0.00395514322095003,0.046436157869139794,703
36,linear,0.027777777777777776,0.7846091836688688,0.7846097861192962,0.6992651479778587,0.6992651479778587,0.4079585003534062,0.001,2.380952380952381,1.2195121951219512,0.7846091836688688,0.027777777777777395,1.0,0.7846091836688698,0.4533795658170221,4.0,17.0,20.0,0.027777777777777776,1.0,0.45436211529595316,0.2345305945736191,1.4849234512374783,1.0,0.44678324054271057,1.697483024924677e-05,6.024504274337872e-07,0.08534403569101012,703
37,constant,0.01,0.8818060802596724,0.8897369791617568,0.8331136999254352,0.8331136999254352,0.4518765280672468,0.5,2.6315789473684212,1.1235955056179776,0.8818060802596724,0.010000000000000417,1.0,0.8818060808742367,0.4910377189898034,11.0,17.0,27.0,0.01,1.0,0.0,0.4478171782423193,2.0186434320816846,1.0,0.4434499058409389,0.008604631968951004,0.007930898902084316,0.048692380334237284,741
37,linear,0.02702702702702703,0.7835673214936456,0.7987136131727622,0.6967401924304841,0.6967401924304841,0.40137489380535074,0.5,2.325581395348837,1.2195121951219512,0.7835673214936456,0.02702702702702708,1.0,0.7835673220706981,0.5848942502844965,11.0,17.0,27.0,0.02702702702702703,1.0,0.0,0.5125189604389848,1.5650318805942225,1.0,0.4434499058409389,0.008604631968951004,0.01514629167911663,0.08682712906316148,741
38,constant,0.01,0.8784217539471829,0.8793029781446515,0.8282413797589088,0.8282413797589088,0.44337216789695255,0.5,2.6315789473684212,1.1235955056179776,0.8784217539471829,0.009999999999998203,1.0,0.8784217554118755,0.42951779997461703,8.0,17.0,24.0,0.01,1.0,0.27139136788755425,0.43771490058583257,1.9962711301174545,1.0,0.4434499058409389,0.008604631968951004,0.0008812241974686108,0.050180374188274146,780
38,linear,0.02631578947368421,0.7827425014205,0.7829378946326928,0.6942496470079016,0.6942496470079016,0.3949366206419501,0.5,2.325581395348837,1.2048192771084336,0.7827425014205,0.02631578947368249,1.0,0.78274250225922,0.4834755823136275,9.0,17.0,25.0,0.02631578947368421,1.0,0.0,0.16386807564047506,1.542659578629992,1.0,0.4434499058409389,0.008604631968951004,0.00019539321219286254,0.08849285441259835,780
39,constant,0.01,0.8755461157412208,0.8879585685462574,0.8232723657410899,0.8232723657410899,0.43502786061149257,0.5,2.564102564102564,1.1235955056179776,0.8755461157412208,0.010000000000001234,1.0,0.87554611759944,0.5105624524323962,13.0,17.0,29.0,0.01,1.0,0.0,0.7332811362502896,2.073195851389164,1.0,0.4434499058409389,0.008604631968951004,0.012412452805036667,0.0522737500001309,820
39,linear,0.02564102564102564,0.7812221304773588,0.7959791900665167,0.6916168994799692,0.6916168994799692,0.38857275156827953,0.5,2.325581395348837,1.2048192771084336,0.7812221304773588,0.025641025641026747,1.0,0.7812221320814315,0.6818420755507049,14.0,17.0,30.0,0.02564102564102564,1.0,0.0,0.8407523590761445,1.6195842999017016,1.0,0.4434499058409389,0.008604631968951004,0.014757059589157961,0.0896052309973896,820
40,constant,0.01,0.8723350861743935,0.8736822524536241,0.8183285721248308,0.8183285721248308,0.4268405940000209,0.5,2.564102564102564,1.1235955056179776,0.8723350861743935,0.010000000000002082,1.0,0.8723350879627875,0.4382724332195248,8.0,17.0,24.0,0.01,1.0,0.0,0.6761241100485562,2.0508235494249343,1.0,0.4434499058409389,0.008604631968951004,0.0013471662792305938,0.05400651404956269,861
40,linear,0.025,0.7805901861340014,0.7836533632009236,0.6890033592989562,0.6890033592989562,0.3822325396012121,0.5,2.2727272727272725,1.2048192771084336,0.7805901861340014,0.025000000000001566,1.0,0.7805901868653237,0.4836135175105945,9.0,17.0,25.0,0.025,1.0,0.0,0.11489423244585635,1.5972119979374715,1.0,0.4434499058409389,0.008604631968951004,0.0030631770669221625,0.09158682683504527,861
41,constant,0.01,0.8692361044581668,0.8775100109344793,0.8132959123543788,0.8132959123543788,0.41880741254179227,0.5,2.5,1.1235955056179776,0.8692361044581668,0.00999999999999903,1.0,0.8692361056452709,0.6152534322437081,11.0,17.0,27.0,0.01,1.0,0.0,0.13315532866979063,2.0771319095178535,1.0,0.4434499058409389,0.008604631968951004,0.008273906476312543,0.05594019210378798,903
41,linear,0.024390243902439025,0.7787754209398873,0.7860315957568889,0.6863118841691214,0.6863118841691214,0.37609588244335707,0.5,2.2727272727272725,1.1904761904761905,0.7787754209398873,0.02439024390243797,1.0,0.7787754222418074,0.4199487152092094,14.0,17.0,30.0,0.02439024390243903,1.0,0.081619441480143,0.4203993654814942,1.62545605715203,1.0,0.4434499058409389,0.008604631968951004,0.007256174817001582,0.09246353677076591,903
42,constant,0.01,0.8662874482320141,0.8709099089221743,0.8082897281139036,0.8082897281139036,0.4109254163392491,0.5,2.5,1.1235955056179776,0.8662874482320141,0.009999999999998614,1.0,0.866287449771012,0.48447543679216665,11.0,17.0,27.0,0.010000000000000002,1.0,0.0,0.8940324633148744,2.1053759687324125,1.0,0.4434499058409389,0.008604631968951004,0.004622460690160257,0.05799772011811044,946
42,linear,0.023809523809523808,0.7781063823262515,0.7840308403057742,0.6835446026623007,0.6835446026623007,0.3699899616989181,0.5,2.2222222222222223,1.1904761904761905,0.7781063823262515,0.023809523809522712,1.0,0.7781063833607332,0.4865326971391274,12.0,17.0,28.0,0.023809523809523808,1.0,0.0,0.10607098843151026,1.651764417244951,1.0,0.4434499058409389,0.008604631968951004,0.005924457979522679,0.09456177966395085,946
43,constant,0.01,0.8629373426168558,0.870430662770695,0.8031907595105404,0.8031907595105404,0.4031917600711876,0.5,2.4390243902439024,1.1235955056179776,0.8629373426168558,0.009999999999998342,1.0,0.8629373439861548,0.8488640582901539,12.0,17.0,28.0,0.01,1.0,0.00393071746826172,0.24283359619580477,2.083003666768182,1.0,0.4434499058409389,0.008604631968951004,0.007493320153839189,0.05974658310631542,990
43,linear,0.023255813953488372,0.7762334077460142,0.7784838471592006,0.680808379905126,0.680808379905126,0.36391946359940136,0.5,2.2222222222222223,1.1904761904761905,0.7762334077460142,0.02325581395348708,1.0,0.7762334083604702,0.4277892394726618,9.0,17.0,25.0,0.023255813953488372,1.0,0.22634419502865064,0.7631743820082548,1.6800084764595096,1.0,0.4434499058409389,0.008604631968951004,0.002250439413186367,0.09542502784088824,990
44,constant,0.01,0.8601266858543986,0.8666161219424727,0.7981309222330035,0.7981309222330035,0.3956036519656257,0.5,2.4390243902439024,1.1235955056179776,0.8601266858543986,0.01000000000000099,1.0,0.8601266869747699,0.4860459781346973,11.0,17.0,27.0,0.01,1.0,0.0,0.1297167052985807,2.109312026861103,1.0,0.4434499058409389,0.008604631968951004,0.006489436088074174,0.06199576362139503,1035
44,linear,0.022727272727272728,0.7753714701264642,0.7836323080615459,0.677952691238229,0.677952691238229,0.35804223137156094,0.5,2.2222222222222223,1.1764705882352942,0.7753714701264642,0.022727272727274022,1.0,0.7753714710949098,0.4913569262610584,11.0,17.0,27.0,0.022727272727272728,1.0,0.0,0.15933164216855591,1.7063168365524293,1.0,0.4434499058409389,0.008604631968951004,0.0082608379350817,0.09741877888823525,1035
45,constant,0.01,0.8567504305724697,0.8582903330443854,0.7929625001469555,0.7929625001469555,0.3881700001988095,0.88,2.380952380952381,1.1111111111111112,0.8567504305724697,0.009999999999999945,1.0,0.8567504321760433,0.4282817589182611,8.0,17.0,24.0,0.01,1.0,0.2241484619677067,0.3807926663038055,2.1175854758892614,1.0,0.44063524601551607,0.015273582206009237,0.0015399024719157106,0.06378793042551423,1081
45,linear,0.022222222222222223,0.7735858541204796,0.7741319579883374,0.6751178823422654,0.6751178823422654,0.35221273012020793,0.5,2.173913043478261,1.1764705882352942,0.7735858541204796,0.0222222222222222,1.0,0.7735858549190601,0.4296128095434381,9.0,17.0,25.0,0.022222222222222223,1.0,0.0,0.9492968653684396,1.7345608957669878,1.0,0.4434499058409389,0.008604631968951004,0.0005461038678578056,0.0984679717782142,1081
46,constant,0.01,0.8537875578303817,0.8643143220993479,0.7878574027702931,0.7878574027702931,0.38094219458014944,0.5,2.380952380952381,1.1111111111111112,0.8537875578303817,0.009999999999999065,1.0,0.8537875584678452,0.30278756385706124,11.0,17.0,27.0,0.01,1.0,0.0,0.49992284306250356,2.1638644461685823,1.0,0.4434499058409389,0.008604631968951004,0.010526764268966149,0.06593015506008859,1128
46,linear,0.021739130434782608,0.7724766147353261,0.7823793779867608,0.6722374360937025,0.6722374360937025,0.3464256821890794,0.88,2.173913043478261,1.1764705882352942,0.7724766147353261,0.02173913043478155,1.0,0.772476615514103,0.502948510943795,9.0,17.0,25.0,0.021739130434782608,1.0,0.0,0.30716068371170796,1.7541293193569256,1.0,0.44063524601551607,0.015273582206009237,0.009902763251434687,0.10023917864162368,1128
47,constant,0.01,0.8505114644552144,0.8535040403745054,0.7826264247234928,0.7826264247234928,0.37384897219572794,0.5,2.380952380952381,1.1111111111111112,0.8505114644552144,0.010000000000000673,1.0,0.850511466302931,0.4297378384432231,8.0,17.0,24.0,0.010000000000000005,1.0,0.0,0.33370990943819495,2.141492144204352,1.0,0.4434499058409389,0.008604631968951004,0.0029925759192910295,0.06788503973172166,1176
47,linear,0.02127659574468085,0.7708296960560497,0.7722038751909541,0.6692487209695743,0.6692487209695743,0.34075613531225446,0.88,2.127659574468085,1.1627906976744187,0.7708296960560497,0.02127659574468168,1.0,0.7708296977159034,0.4376761392465482,7.0,17.0,23.0,0.02127659574468085,1.0,0.0,0.9665462904192557,1.7657381728560102,1.0,0.44063524601551607,0.015273582206009237,0.0013741791349044519,0.10158097508647534,1176
48,constant,0.01,0.8473992328774992,0.8579030625227212,0.7774736670509803,0.7774736670509803,0.3668878270779119,0.88,2.325581395348837,1.1111111111111112,0.8473992328774992,0.009999999999999858,1.0,0.8473992335739702,0.38058889952305325,11.0,17.0,27.0,0.01,1.0,0.0,0.39640045816873354,2.1865504665488387,1.0,0.44063524601551607,0.015273582206009237,0.010503829645222007,0.06992556582651888,1225
48,linear,0.020833333333333332,0.7694803694214659,0.780524366087511,0.6663526028878669,0.6663526028878669,0.3352121521237876,0.88,2.127659574468085,1.1627906976744187,0.7694803694214659,0.020833333333332996,1.0,0.7694803703647781,0.378691686938539,8.0,17.0,24.0,0.020833333333333332,1.0,0.0,0.5977672252862475,1.8068094105064585,1.0,0.44063524601551607,0.015273582206009237,0.011043996666045053,0.10312776653359901,1225
49,constant,0.01,0.8442094252778979,0.8505695268018353,0.7722097188783749,0.7722097188783749,0.36005629992070365,0.5,2.325581395348837,1.1111111111111112,0.8442094252778979,0.010000000000001948,1.0,0.8442094260218979,0.4423418016088346,16.0,17.0,32.0,0.01,1.0,0.0,0.7035564031763856,2.1960445635118306,1.0,0.4434499058409389,0.008604631968951004,0.0063601015239374,0.07199970639952302,1275
49,linear,0.02040816326530612,0.7679944992874312,0.7717147106465878,0.6633536776283138,0.6633536776283138,0.3297143854154735,0.5,2.127659574468085,1.1627906976744187,0.7679944992874312,0.020408163265307953,1.0,0.7679944999929388,0.4438703463719926,9.0,17.0,25.0,0.020408163265306124,1.0,0.0,0.1087874100290178,1.7930493732031576,1.0,0.4434499058409389,0.008604631968951004,0.0037202113591565666,0.10464082165911748,1275
50,constant,0.01,0.8409426263391871,0.8487400224465231,0.7669835313133353,0.7669835313133353,0.3533519772108911,0.88,2.2727272727272725,1.1111111111111112,0.8409426263391871,0.009999999999998144,1.0,0.8409426274354628,0.6998217045580454,14.0,17.0,30.0,0.01,1.0,0.0,0.8883129895986779,2.209768173547005,1.0,0.44063524601551607,0.015273582206009237,0.007797396107335985,0.07395909502585185,1326
50,linear,0.02,0.7664447610583457,0.7764974673097362,0.6603026732638786,0.6603026732638786,0.3242661534458309,0.88,2.0833333333333335,1.1627906976744187,0.7664447610583457,0.01999999999999804,1.0,0.7664447619750222,0.41595485850327973,16.0,17.0,32.0,0.02,1.0,0.0,0.14815547628896372,1.834703163515587,1.0,0.44063524601551607,0.015273582206009237,0.010052706251390542,0.1061420877944671,1326
51,constant,0.01,0.8378666178222404,0.8438275821560814,0.7616943447956069,0.7616943447956069,0.34677249037537716,0.88,2.2727272727272725,1.1111111111111112,0.8378666178222404,0.010000000000000788,1.0,0.8378666192383879,0.4882123244070416,9.0,17.0,25.0,0.01,1.0,0.0,0.055836082182510974,2.196590688905685,1.0,0.44063524601551607,0.015273582206009237,0.005960964333841079,0.07617227302663343,1378
51,linear,0.0196078431372549,0.7650720095247096,0.7714304656755107,0.657302315147833,0.657302315147833,0.31893676922374875,0.88,2.0833333333333335,1.1494252873563218,0.7650720095247096,0.01960784313725587,1.0,0.765072009925514,0.14067136023418136,6.0,17.0,22.0,0.0196078431372549,1.0,0.0,0.24032673656718376,1.8463120170146703,1.0,0.44063524601551607,0.015273582206009237,0.006358456150801106,0.10776969437687656,1378
52,constant,0.01,0.8345547330051679,0.8377869061970031,0.7563901951689223,0.7563901951689223,0.3403155149443851,0.88,2.2222222222222223,1.1111111111111112,0.8345547330051679,0.010000000000002457,1.0,0.8345547335418265,0.42957990283671926,9.0,17.0,25.0,0.010000000000000002,1.0,0.0,0.8757073278053089,2.2376619265561333,1.0,0.44063524601551607,0.015273582206009237,0.0032321731918352192,0.07816453783624566,1431
52,linear,0.019230769230769232,0.7633985460957851,0.7667089100264435,0.6542063180050275,0.6542063180050275,0.3137293257071459,0.88,2.0833333333333335,1.1494252873563218,0.7633985460957851,0.019230769230771185,1.0,0.7633985472114846,0.4268666727514719,15.0,17.0,31.0,0.019230769230769232,1.0,0.0,0.8043206201881137,1.887383254665119,1.0,0.44063524601551607,0.015273582206009237,0.003310363930658422,0.10919222809075757,1431
53,constant,0.01,0.8314573221245164,0.8414809793967,0.7510831602575961,0.7510831602575961,0.33397876973024593,0.88,2.2222222222222223,1.1111111111111112,0.8314573221245164,0.009999999999999197,1.0,0.8314573230502411,0.32902384113003097,9.0,17.0,25.0,0.01,1.0,0.0,0.5441366378883054,2.249270780055217,1.0,0.44063524601551607,0.015273582206009237,0.010023657272183573,0.08037416186692026,1485
53,linear,0.018867924528301886,0.7620431749963633,0.7709361167938559,0.6510946410414152,0.6510946410414152,0.3085721298035325,0.88,2.0408163265306123,1.1494252873563218,0.7620431749963633,0.01886792452830074,1.0,0.7620431757464743,0.4914166756771518,10.0,17.0,26.0,0.018867924528301886,1.0,0.0,0.42290061606639856,1.8989921081642023,1.0,0.44063524601551607,0.015273582206009237,0.00889294179749256,0.11094853395494808,1485
54,constant,0.01,0.8281906263773279,0.8327556056537986,0.7456963007540751,0.7456963007540751,0.3277600160214764,0.88,2.173913043478261,1.1111111111111112,0.8281906263773279,0.010000000000001546,1.0,0.8281906279305111,0.4297858479199309,8.0,17.0,24.0,0.009999999999999998,1.0,0.0,0.2788476859623688,2.236093295413897,1.0,0.44063524601551607,0.015273582206009237,0.004564979276470704,0.08249432562325276,1540
54,linear,0.018518518518518517,0.7602941509058992,0.7629777488598504,0.6480090911231274,0.6480090911231274,0.3034674262680476,0.88,2.0408163265306123,1.1494252873563218,0.7602941509058992,0.018518518518519822,1.0,0.7602941516726608,0.4295924391807053,9.0,17.0,25.0,0.018518518518518517,1.0,0.0,0.6857714134558582,1.910600961663286,1.0,0.44063524601551607,0.015273582206009237,0.0026835979539511223,0.11228505978277181,1540
55,constant,0.01,0.8249921401755389,0.830531919331277,0.7403784787909764,0.7403784787909764,0.32165705679186357,0.88,2.173913043478261,1.1111111111111112,0.8249921401755389,0.010000000000003905,1.0,0.8249921408606351,0.5864765236609059,12.0,17.0,28.0,0.009999999999999998,1.0,0.0,0.8595052103331182,2.277164533064345,1.0,0.44063524601551607,0.015273582206009237,0.0055397791557381115,0.0846136613845625,1596
55,linear,0.01818181818181818,0.7588209818995715,0.7701337608269127,0.6448341313893322,0.6448341313893322,0.29841717132175555,0.88,2.0408163265306123,1.1494252873563218,0.7588209818995715,0.018181818181821983,1.0,0.7588209828065808,0.3284176709939751,11.0,17.0,27.0,0.01818181818181818,1.0,0.0,0.6916122726766641,1.9516721993137343,1.0,0.44063524601551607,0.015273582206009237,0.011312778927341172,0.11398685051023927,1596
